,Unnamed: 0,text,line,start_pos,end_pos,file,class,Y,Predicted_Values
5264,269,"['the', 'verified', 'that', 'human', 'and', 'program', 'issues', 'were', 'being', 'identified', 'by', 'the', 'licensee', 'at', 'an', 'appropriate', 'threshold', 'and', 'that', 'the', 'issues', 'were', 'entered', 'into', 'the', 'corrective', 'action', 'verified', 'that', 'corrective', 'actions', 'were', 'commensurate', 'with', 'the', 'significance', 'of', 'the', 'and', 'identified', 'conditions', 'that', 'might', 'warrant', 'additional', 'through', 'other', 'baseline', 'inspection']",153.0,373.0,797.0,ML071350662.txt,0.0,U,N
5267,272,[],153.0,852.0,857.0,ML071350662.txt,0.0,U,U
5269,274,"['the', 'inspectors', 'considered', 'the', 'following', 'during', 'the', 'review', 'of', 'the', 'complete', 'and', 'accurate', 'identification', 'of', 'the', 'problem', 'in', 'timely', 'evaluation', 'and', 'disposition', 'of', 'consideration', 'of', 'extent', 'of', 'generic', 'common', 'and', 'previous', 'classification', 'and', 'prioritization', 'of', 'the', 'resolution', 'of', 'the', 'identification', 'of', 'root', 'and', 'contributing', 'causes', 'of', 'the', 'identification', 'of', 'corrective', 'and', 'completion', 'of', 'corrective', 'actions', 'in', 'timely']",153.0,1025.0,1599.0,ML071350662.txt,1.0,U,N
5273,278,[],155.0,102.0,104.0,ML071350662.txt,0.0,U,U
5275,280,[],157.0,0.0,4.0,ML071350662.txt,0.0,U,U
5277,282,"['other', 'activities', 'unresolved', 'item', 'failure', 'to', 'ensure', 'that', 'written', 'procedures', 'adequately', 'incorporate', 'regulatory', 'requirements', 'and', 'design', 'basis']",161.0,0.0,188.0,ML071350662.txt,0.0,U,N
5283,288,"['the', 'inspectors', 'were', 'concerned', 'that', 'the', 'piping', 'could', 'fall', 'and', 'damage', 'the', 'pump', 'during', 'an']",161.0,956.0,1070.0,ML071350662.txt,0.0,U,N
5284,289,"['the', 'failure', 'to', 'locate', 'the', 'pump', 'in', 'location', 'free', 'from', 'potentially', 'seismic', 'induced', 'damage', 'was', 'inconsistent', 'with', 'the', 'final', 'safety', 'analysis']",161.0,1070.0,1215.0,ML071350662.txt,1.0,N,N
5288,293,[],161.0,1723.0,1732.0,ML071350662.txt,0.0,U,U
5302,307,"['no', 'proprietary', 'information', 'was']",167.0,751.0,793.0,ML071350662.txt,0.0,U,U
5311,316,['enclosure'],173.0,0.0,9.0,ML071350662.txt,0.0,U,U
5318,323,"['section', 'fire', 'protection', 'procedure', 'number', 'administrative', 'procedure', 'operating', 'procedure', 'maintenance', 'procedure', 'administrative', 'procedure', 'fire', 'protection', 'procedure', 'fire', 'protection', 'procedure', 'training', 'manual', 'procedure', 'title', 'fire', 'protection', 'program', 'fire', 'protection', 'fire', 'extinguisher', 'inspection', 'and', 'extinguisher', 'replacement', 'fire', 'protection', 'program', 'fire', 'protection', 'system', 'impairments', 'transient', 'combustibles', 'revision']",185.0,119.0,624.0,ML071350662.txt,0.0,U,N
5323,328,[],195.0,0.0,3.0,ML071350662.txt,0.0,U,U
5324,329,['attachment'],197.0,0.0,10.0,ML071350662.txt,0.0,U,U
5331,336,"['training', 'simulator', 'desk', 'simulator', 'scenario', 'for', 'loss', 'of', 'coolant', 'accident', 'with', 'loss', 'of']",199.0,402.0,535.0,ML071350662.txt,0.0,U,U
5332,337,"['simulator', 'scenario', 'for', 'steam', 'generator', 'tube']",199.0,535.0,597.0,ML071350662.txt,0.0,U,U
5333,338,"['open', 'simulator', 'discrepancy', 'report', 'closed', 'simulator', 'discrepancy', 'report', 'from', 'january', 'thru', 'annual', 'operability', 'test', 'packages']",199.0,597.0,747.0,ML071350662.txt,1.0,U,U
5354,359,[],237.0,0.0,3.0,ML071350662.txt,0.0,U,U
6000,6,"['this', 'finding', 'involved', 'violation', 'of', 'nrc']",2.0,892.0,946.0,ML14087A338.txt,0.0,U,U
6001,7,"['the', 'nrc', 'is', 'treating', 'this', 'violation', 'as', 'violation', 'consistent', 'with', 'section', 'of', 'the', 'enforcement']",2.0,946.0,1064.0,ML14087A338.txt,0.0,U,U
6004,10,['browning'],4.0,0.0,12.0,ML14087A338.txt,0.0,U,U
6017,23,[],22.0,0.0,8.0,ML14087A338.txt,0.0,U,U
6018,24,[],24.0,0.0,5.0,ML14087A338.txt,0.0,U,U
6019,25,"['nuclear', 'regulatory', 'commission', 'region', 'iv']",26.0,0.0,45.0,ML14087A338.txt,0.0,U,U
6021,27,"['entergy', 'arkansas', 'nuclear', 'unit', 'junction', 'of']",30.0,0.0,103.0,ML14087A338.txt,0.0,U,U
6025,31,['approved'],34.0,0.0,12.0,ML14087A338.txt,0.0,U,U
6027,33,['enclosure'],38.0,0.0,9.0,ML14087A338.txt,0.0,U,U
6029,35,"['one', 'green', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'is', 'documented', 'in', 'this', 'which', 'involved', 'violation', 'of', 'nrc']",40.0,298.0,425.0,ML14087A338.txt,0.0,U,N
6032,38,"['violations', 'of', 'nrc', 'requirements', 'are', 'dispositioned', 'in', 'accordance', 'with', 'the', 'enforcement']",40.0,738.0,835.0,ML14087A338.txt,0.0,U,U
6035,41,"['the', 'team', 'identified', 'violation', 'of', 'cfr', 'part', 'appendix', 'criterion', 'and', 'for', 'failure', 'to', 'follow', 'procedures', 'related', 'to', 'review', 'of', 'indications', 'that', 'could', 'affect', 'the', 'structural', 'integrity', 'of', 'the', 'unit', 'reactor']",40.0,1107.0,1375.0,ML14087A338.txt,0.0,U,N
6040,46,"['failure', 'to', 'track', 'the', 'growth', 'of', 'existing', 'cracks', 'on', 'the', 'reactor', 'building', 'could', 'allow', 'degradation', 'to', 'continue', 'to', 'the', 'point', 'of', 'affecting', 'the', 'structural']",40.0,2232.0,2404.0,ML14087A338.txt,0.0,U,N
6054,60,"['during', 'this', 'the', 'team', 'reviewed', 'of', 'the', 'commitments', 'and', 'closed']",52.0,1234.0,1327.0,ML14087A338.txt,0.0,U,U
6056,62,"['the', 'team', 'did', 'not', 'close', 'commitments', 'and']",52.0,1508.0,1581.0,ML14087A338.txt,0.0,U,U
6058,64,"['the', 'team', 'reviewed', 'aging', 'management', 'programs', 'and', 'aging']",52.0,1704.0,1785.0,ML14087A338.txt,0.0,U,U
6077,83,"['the', 'licensee', 'performed', 'visual', 'inspections', 'on', 'this', 'piping', 'whenever', 'an', 'excavation', 'uncovered', 'portions', 'of', 'the']",64.0,304.0,432.0,ML14087A338.txt,0.0,U,U
6081,87,"['procedure', 'piping', 'and', 'tanks', 'inspection', 'and', 'monitoring', 'revision', 'specified', 'the', 'requirements', 'necessary', 'to', 'manage', 'the', 'effects', 'of', 'aging', 'on', 'underground', 'piping', 'and']",64.0,994.0,1193.0,ML14087A338.txt,0.0,U,N
6091,97,"['the', 'licensee', 'entered', 'this', 'issue', 'into', 'the', 'corrective', 'action', 'program', 'as', 'condition', 'report']",66.0,704.0,802.0,ML14087A338.txt,1.0,U,U
6096,102,"['electrical', 'components', 'inspection', 'program', 'the', 'licensee', 'divided', 'the', 'electrical', 'component', 'inspection', 'program', 'aging', 'management', 'program', 'into', 'three', 'independent', 'subprograms', 'that', 'qualified', 'sensitive', 'instrumentation', 'circuits', 'qualified', 'inaccessible', 'cables', 'manholes', 'qualified', 'insulated', 'cables', 'and', 'connections', 'program']",66.0,1337.0,1750.0,ML14087A338.txt,0.0,U,N
6106,112,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'performed', 'preventive', 'maintenance', 'on', 'their', 'metalenclosed']",70.0,144.0,253.0,ML14087A338.txt,0.0,U,U
6118,124,"['since', 'the', 'licensee', 'implemented', 'method', 'to', 'manage', 'the', 'effects', 'of', 'aging', 'allowed', 'by', 'the', 'gall', 'the', 'team', 'identified', 'no', 'concerns', 'with', 'this', 'commitment', 'change', 'or', 'the', 'activities', 'implemented', 'by', 'the']",70.0,2935.0,3140.0,ML14087A338.txt,0.0,U,N
6124,130,"['the', 'licensee', 'conducted', 'tan', 'delta', 'testing', 'on', 'the', 'cables', 'prior', 'to', 'entering', 'the', 'period', 'of', 'extended', 'operation', 'with', 'acceptable']",74.0,831.0,970.0,ML14087A338.txt,0.0,U,U
6128,134,"['procedure', 'prescribed', 'the', 'requirements', 'for', 'the', 'licensee', 'to', 'walk', 'down', 'the', 'plant', 'areas', 'and', 'evaluate', 'the', 'effects', 'on', 'the', 'accessible', 'portions', 'of', 'the', 'cables', 'and', 'connections', 'subject', 'to', 'aging', 'management']",74.0,1556.0,1767.0,ML14087A338.txt,0.0,U,N
6133,139,"['heat', 'exchanger', 'monitoring', 'program', 'the', 'heat', 'exchanger', 'monitoring', 'program', 'aging', 'management', 'program', 'managed', 'the', 'effects', 'of', 'aging', 'caused', 'by', 'cracking', 'and', 'loss', 'of', 'material', 'that', 'could', 'result', 'in', 'degradation', 'in', 'the', 'seismic', 'qualification', 'of', 'the', 'heat']",74.0,2287.0,2553.0,ML14087A338.txt,0.0,U,N
6136,142,[],76.0,0.0,3.0,ML14087A338.txt,0.0,U,U
6147,153,"['the', 'program', 'managed', 'aging', 'effects', 'that', 'could', 'result', 'from', 'cracking', 'of', 'pressurizer', 'cladding', 'and', 'attachments', 'created', 'by', 'thermal', 'fatigue', 'or', 'loss', 'of', 'underlying', 'ferritic', 'steel', 'base', 'metal', 'and', 'cracking', 'of', 'the', 'heater', 'bundle', 'structural', 'welds', 'that', 'connect', 'the', 'heater', 'sheaths', 'to', 'the', 'diaphragm']",78.0,1777.0,2079.0,ML14087A338.txt,0.0,U,N
6150,156,"['the', 'team', 'interviewed', 'the', 'program', 'owner', 'and', 'reviewed', 'inspection']",78.0,2356.0,2427.0,ML14087A338.txt,0.0,U,U
6162,168,"['the', 'team', 'concluded', 'that', 'the', 'licensee', 'met', 'commitment', 'prior', 'to', 'the', 'period', 'of', 'extended']",80.0,1602.0,1702.0,ML14087A338.txt,0.0,U,N
6164,170,[],80.0,1886.0,1888.0,ML14087A338.txt,0.0,U,U
6165,171,"['reactor', 'vessel', 'internals', 'program', 'the', 'reactor', 'vessel', 'internals', 'program', 'aging', 'management', 'program', 'managed', 'the', 'following', 'aging', 'stress', 'corrosion', 'cracking', 'and', 'irradiation', 'assisted', 'stress', 'corrosion', 'reduction', 'of', 'fracture', 'toughness', 'by', 'thermal', 'embrittlement', 'and', 'irradiation', 'dimensional', 'changes', 'created', 'by', 'void', 'and', 'loss', 'of', 'bolted', 'closure', 'integrity', 'because', 'of', 'stress']",80.0,1888.0,2313.0,ML14087A338.txt,0.0,U,N
6168,174,"['the', 'team', 'reviewed', 'the', 'license', 'renewal', 'safety', 'evaluation', 'safety', 'analysis', 'license', 'renewal', 'program', 'reviewed', 'the', 'commitments', 'implementation', 'review', 'work', 'and', 'interviewed', 'the', 'program']",80.0,2640.0,2909.0,ML14087A338.txt,1.0,U,U
6173,179,"['the', 'team', 'confirmed', 'that', 'epri', 'managed', 'the', 'same', 'aging', 'effects', 'of', 'concern', 'as', 'described', 'in', 'the', 'licensing']",82.0,327.0,451.0,ML14087A338.txt,0.0,U,U
6183,189,"['because', 'the', 'licensee', 'had', 'not', 'completed', 'all', 'their', 'planned', 'actions', 'related', 'to', 'this', 'aging', 'management', 'the', 'team', 'determined', 'that', 'they', 'could', 'not', 'close', 'commitment', 'during', 'this']",82.0,2065.0,2258.0,ML14087A338.txt,0.0,N,N
6190,196,"['the', 'team', 'interviewed', 'the', 'program', 'owners', 'and', 'reviewed', 'inspection', 'records', 'and', 'work']",82.0,3191.0,3279.0,ML14087A338.txt,0.0,U,U
6200,206,"['the', 'licensee', 'evaluated', 'whether', 'the', 'wall', 'thickness', 'remained', 'above', 'the', 'minimum', 'required', 'to', 'avoid', 'leaks', 'or', 'failures', 'under', 'normal', 'conditions', 'and', 'postulated', 'transient', 'and', 'accident', 'including', 'seismic']",84.0,1059.0,1271.0,ML14087A338.txt,0.0,U,N
6202,208,"['the', 'team', 'reviewed', 'the', 'license', 'renewal', 'safety', 'evaluation', 'safety', 'analysis', 'license', 'renewal', 'work', 'and', 'corrective', 'action']",84.0,1980.0,2171.0,ML14087A338.txt,1.0,U,N
6213,219,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'had', 'not', 'met', 'commitment', 'to', 'develop', 'wall', 'thinning', 'inspection', 'program', 'aging', 'management', 'program', 'as', 'described', 'in', 'letter', 'to', 'attachment', 'arkansas', 'nuclear', 'unit']",86.0,512.0,739.0,ML14087A338.txt,1.0,N,N
6219,225,"['specific', 'open', 'and', 'closed', 'commitments', 'and', 'specific', 'documents', 'reviewed', 'are', 'listed', 'in', 'the', 'report']",86.0,1674.0,1779.0,ML14087A338.txt,0.0,U,U
6226,232,"['the', 'team', 'interviewed', 'the', 'program', 'owner', 'and', 'reviewed', 'nondestructive', 'examination']",88.0,452.0,539.0,ML14087A338.txt,0.0,U,U
6246,252,"['the', 'team', 'verified', 'that', 'the', 'licensee', 'performed', 'other', 'removing', 'or', 'disassembling', 'components', 'for', 'inspection', 'at', 'frequencies', 'specified', 'by', 'the', 'and', 'pressure', 'and', 'inspecting', 'for', 'leakage', 'or']",90.0,2804.0,3069.0,ML14087A338.txt,0.0,U,N
6249,255,"['based', 'upon', 'review', 'of', 'the', 'alternate', 'ac', 'diesel', 'generator', 'testing', 'and', 'inspection', 'program', 'aging', 'management', 'the', 'team', 'concluded', 'the', 'licensee', 'implemented', 'actions', 'to', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",92.0,129.0,376.0,ML14087A338.txt,0.0,U,N
6251,257,[],92.0,487.0,489.0,ML14087A338.txt,0.0,U,U
6254,260,"['to', 'subsections', 'and', 'iwf', 'inspections', 'and', 'the', 'asme', 'section', 'subsection', 'and', 'iwd', 'inspections', 'under', 'the', 'scope', 'of', 'the', 'inservice', 'inspection', 'plan', 'identified', 'and', 'corrected', 'degradation', 'of', 'asme', 'class', 'class', 'and', 'class', 'pressure', 'retaining', 'piping', 'and', 'components', 'and', 'their', 'integral']",92.0,923.0,1272.0,ML14087A338.txt,1.0,U,N
6262,268,"['the', 'team', 'concluded', 'that', 'the', 'licensee', 'met', 'commitments', 'and', 'prior', 'to', 'the', 'period', 'of', 'extended']",92.0,2524.0,2635.0,ML14087A338.txt,0.0,U,N
6263,269,[],94.0,0.0,6.0,ML14087A338.txt,0.0,U,U
6269,275,"['corrective', 'actions', 'may', 'include', 'replacing', 'or', 'reanalysis', 'of', 'the', 'reactor', 'building', 'to', 'assure', 'adequate', 'tendon', 'prestress', 'to', 'meet', 'design']",96.0,750.0,917.0,ML14087A338.txt,0.0,U,N
6270,276,"['from', 'review', 'of', 'the', 'unit', 'inspection', 'the', 'team', 'questioned', 'whether', 'the', 'licensee', 'had', 'determined', 'whether', 'the', 'cracking', 'identified', 'in', 'unit', 'had', 'occurred', 'in', 'unit']",96.0,917.0,1084.0,ML14087A338.txt,0.0,U,N
6276,282,"['the', 'team', 'will', 'review', 'actions', 'related', 'to', 'establishing', 'tracking', 'and', 'trending', 'program', 'during', 'the', 'phase']",96.0,2161.0,2276.0,ML14087A338.txt,1.0,U,U
6323,329,"['the', 'team', 'verified', 'that', 'the', 'licensee', 'established', 'unique', 'designators', 'for', 'each', 'of', 'the', 'components', 'and', 'welds', 'if', 'established', 'appropriate', 'inspection', 'and', 'properly', 'conducted', 'the']",104.0,522.0,721.0,ML14087A338.txt,0.0,U,N
6324,330,"['the', 'team', 'identified', 'no', 'concerns', 'with', 'the', 'examination']",104.0,721.0,782.0,ML14087A338.txt,0.0,U,U
6327,333,"['the', 'team', 'identified', 'no', 'concerns', 'with', 'this', 'commitment']",104.0,1273.0,1333.0,ML14087A338.txt,0.0,U,U
6328,334,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'had', 'not', 'completed', 'their', 'commitment', 'to', 'perform', 'inspection', 'of', 'single', 'reactor', 'coolant', 'pump', 'casing', 'and', 'the', 'licensee', 'had', 'not', 'inspected', 'the', 'pump', 'cover', 'because', 'of', 'the', 'potential', 'for', 'high', 'radiation']",104.0,1333.0,1603.0,ML14087A338.txt,0.0,U,N
6330,336,"['instead', 'of', 'acquiring', 'additional', 'the', 'licensee', 'revised', 'their', 'plan', 'to', 'evaluate', 'the', 'effects', 'of', 'aging', 'by', 'taking', 'credit', 'for', 'reactor', 'coolant', 'pump', 'cover', 'inspection', 'performed', 'at', 'davis']",104.0,1743.0,1936.0,ML14087A338.txt,0.0,U,N
6338,344,"['based', 'on', 'review', 'of', 'the', 'actions', 'implemented', 'related', 'to', 'the', 'augmented', 'inspections', 'program', 'aging', 'management', 'the', 'team', 'concluded', 'the', 'licensee', 'implemented', 'actions', 'to', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",104.0,3205.0,3455.0,ML14087A338.txt,0.0,U,N
6350,356,"['the', 'team', 'verified', 'that', 'the', 'licensee', 'had', 'completed', 'of', 'the', 'weld', 'inspections', 'prior', 'to', 'entering', 'the', 'period', 'of', 'extended']",106.0,1655.0,1786.0,ML14087A338.txt,0.0,U,N
6357,363,"['the', 'bolting', 'and', 'torqueing', 'activities', 'applied', 'to', 'the', 'pressure', 'boundary', 'components', 'for', 'inscope', 'license', 'renewal', 'systems', 'and']",106.0,2639.0,2771.0,ML14087A338.txt,1.0,U,U
6360,366,"['the', 'team', 'reviewed', 'the', 'implementing', 'program', 'license', 'renewal', 'safety', 'analysis', 'and', 'the', 'safety', 'evaluation']",108.0,0.0,151.0,ML14087A338.txt,1.0,U,U
6363,369,"['the', 'team', 'verified', 'that', 'the', 'licensee', 'identified', 'the', 'components', 'that', 'required', 'bolting', 'and', 'torqueing']",108.0,446.0,562.0,ML14087A338.txt,0.0,U,U
6366,372,[],108.0,911.0,913.0,ML14087A338.txt,0.0,U,U
6372,378,"['based', 'on', 'review', 'of', 'the', 'actions', 'implemented', 'related', 'to', 'the', 'boric', 'acid', 'corrosion', 'prevention', 'program', 'aging', 'management', 'the', 'team', 'concluded', 'the', 'licensee', 'implemented', 'actions', 'to', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",108.0,1900.0,2159.0,ML14087A338.txt,0.0,U,N
6374,380,[],108.0,2259.0,2261.0,ML14087A338.txt,0.0,U,U
6376,382,[],110.0,0.0,6.0,ML14087A338.txt,0.0,U,U
6379,385,"['the', 'team', 'reviewed', 'the', 'safety', 'analysis', 'program', 'basis', 'trend', 'analysis', 'implementing', 'license', 'renewal', 'safety', 'evaluation', 'and', 'license', 'renewal']",112.0,486.0,707.0,ML14087A338.txt,1.0,U,U
6383,389,"['procedure', 'generator', 'revision', 'provided', 'the', 'guidance', 'related', 'to', 'establishing', 'steam', 'generator', 'program', 'consistent', 'with', 'the', 'guidelines', 'established', 'in', 'nei']",112.0,1272.0,1460.0,ML14087A338.txt,0.0,U,U
6386,392,"['in', 'some', 'the', 'licensee', 'established', 'action', 'levels', 'more', 'restrictive', 'than', 'the', 'limits', 'specified', 'in', 'the', 'epri']",112.0,1733.0,1853.0,ML14087A338.txt,0.0,U,U
6388,394,"['during', 'this', 'inspection', 'the', 'team', 'determined', 'that', 'the', 'licensee', 'based', 'their', 'primary', 'water', 'chemistry', 'program', 'on', 'epri', 'report', 'water', 'reactor', 'primary', 'water', 'chemistry', 'revision', 'and', 'wilcox', 'water', 'chemistry', 'revision', 'areva', 'pwr', 'fuel', 'reactor', 'coolant', 'chemistry', 'supplemental', 'revision', 'and', 'other', 'industry']",112.0,2028.0,2414.0,ML14087A338.txt,0.0,U,N
6389,395,"['the', 'team', 'questioned', 'whether', 'any', 'changes', 'between', 'revisions', 'had', 'changed', 'any', 'monitored']",112.0,2414.0,2509.0,ML14087A338.txt,0.0,U,U
6392,398,"['based', 'on', 'review', 'of', 'the', 'actions', 'implemented', 'related', 'to', 'the', 'primary', 'chemistry', 'monitoring', 'program', 'aging', 'management', 'the', 'team', 'concluded', 'the', 'licensee', 'implemented', 'actions', 'to', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",112.0,2716.0,2972.0,ML14087A338.txt,0.0,U,N
6401,407,"['the', 'procedure', 'established', 'action', 'levels', 'and', 'guidelines', 'for', 'each', 'parameter', 'which', 'included', 'dissolved', 'and']",116.0,1213.0,1369.0,ML14087A338.txt,0.0,U,U
6417,423,"['the', 'procedure', 'followed', 'the', 'guidance', 'contained', 'in', 'epri', 'report', 'cooling', 'water', 'chemistry', 'revision', 'vendor', 'industry', 'guidance', 'and', 'operating']",118.0,692.0,887.0,ML14087A338.txt,0.0,U,U
6419,425,"['the', 'procedure', 'established', 'action', 'levels', 'and', 'guidelines', 'for', 'each', 'parameter', 'which', 'included', 'nitrate', 'and', 'biological']",118.0,1121.0,1278.0,ML14087A338.txt,0.0,U,U
6423,429,"['diesel', 'fuel', 'monitoring', 'program', 'the', 'diesel', 'fuel', 'monitoring', 'program', 'aging', 'management', 'program', 'managed', 'the', 'effects', 'of', 'aging', 'caused', 'by', 'and', 'loss', 'of']",118.0,1774.0,1961.0,ML14087A338.txt,0.0,U,N
6424,430,"['the', 'licensee', 'sampled', 'and', 'analyzed', 'the', 'fuel', 'oil', 'in', 'the', 'bulk', 'fuel', 'oil', 'storage', 'emergency', 'diesel', 'generator', 'fuel', 'tanks', 'and', 'day', 'fire', 'pump', 'diesel', 'day', 'and', 'the', 'alternate', 'ac', 'diesel', 'generator', 'day']",118.0,1961.0,2170.0,ML14087A338.txt,0.0,U,U
6430,436,[],120.0,0.0,11.0,ML14087A338.txt,0.0,U,U
6431,437,"['the', 'team', 'concluded', 'that', 'the', 'licensee', 'met', 'commitment', 'prior', 'to', 'the', 'period', 'of', 'extended']",120.0,11.0,111.0,ML14087A338.txt,0.0,U,N
6432,438,"['service', 'water', 'chemical', 'control', 'program', 'the', 'service', 'water', 'chemical', 'control', 'program', 'aging', 'management', 'program', 'managed', 'the', 'effects', 'of', 'aging', 'caused', 'by', 'loss', 'of', 'and', 'loss', 'of', 'mechanical', 'closure', 'integrity', 'for', 'systems', 'that', 'used', 'raw']",120.0,111.0,384.0,ML14087A338.txt,0.0,U,N
6435,441,"['the', 'team', 'interviewed', 'the', 'system', 'engineer', 'and', 'program', 'owner', 'for', 'the', 'service', 'water', 'chemical', 'control']",120.0,776.0,882.0,ML14087A338.txt,0.0,U,U
6441,447,"['the', 'team', 'concluded', 'that', 'the', 'licensee', 'met', 'commitment', 'prior', 'to', 'the', 'period', 'of', 'extended']",120.0,2013.0,2113.0,ML14087A338.txt,0.0,U,N
6453,459,"['the', 'team', 'determined', 'from', 'review', 'of', 'onsite', 'operating', 'experience', 'that', 'the', 'licensee', 'identified', 'dried', 'boric', 'acid', 'on', 'their', 'replacement', 'reactor', 'vessel', 'head', 'during', 'the', 'bare', 'metal', 'examination', 'during', 'refueling', 'outage']",124.0,1025.0,1236.0,ML14087A338.txt,0.0,U,N
6455,461,"['based', 'on', 'review', 'of', 'the', 'actions', 'implemented', 'related', 'to', 'the', 'reactor', 'vessel', 'closure', 'head', 'penetration', 'inspection', 'program', 'aging', 'management', 'the', 'team', 'concluded', 'that', 'the', 'licensee', 'appropriately', 'monitored', 'for', 'the', 'effects', 'of', 'aging', 'in', 'accordance', 'with', 'their', 'inservice', 'inspection']",124.0,1431.0,1714.0,ML14087A338.txt,0.0,U,N
6460,466,"['fire', 'barrier', 'inspections', 'program', 'the', 'fire', 'barrier', 'inspections', 'program', 'aging', 'management', 'program', 'managed', 'the', 'effects', 'of', 'aging', 'caused', 'by', 'loss', 'of', 'and', 'change', 'in', 'material']",126.0,0.0,213.0,ML14087A338.txt,0.0,U,N
6461,467,"['the', 'scope', 'included', 'cfr', 'required', 'fire', 'walls', 'and', 'fire', 'fire', 'damper', 'fire', 'and', 'penetration', 'fire']",126.0,213.0,359.0,ML14087A338.txt,0.0,U,U
6462,468,[],128.0,0.0,6.0,ML14087A338.txt,0.0,U,U
6463,469,"['the', 'team', 'reviewed', 'implementing', 'program', 'license', 'renewal', 'safety', 'analysis', 'and', 'the', 'safety', 'evaluation']",130.0,0.0,147.0,ML14087A338.txt,1.0,U,U
6475,481,"['based', 'on', 'the', 'review', 'of', 'the', 'actions', 'implemented', 'related', 'to', 'the', 'fire', 'hose', 'station', 'inspection', 'program', 'aging', 'management', 'the', 'team', 'concluded', 'the', 'licensee', 'implemented', 'actions', 'to', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",130.0,1634.0,1894.0,ML14087A338.txt,0.0,U,N
6478,484,"['this', 'program', 'applied', 'to', 'piping', 'and', 'diesel', 'fire', 'pump', 'subsystems', 'including', 'the', 'intake', 'lube', 'and', 'cooling', 'water', 'heat']",130.0,2404.0,2554.0,ML14087A338.txt,0.0,U,U
6479,485,"['the', 'team', 'reviewed', 'implementing', 'program', 'license', 'renewal', 'safety', 'analysis', 'and', 'safety', 'evaluation']",130.0,2554.0,2696.0,ML14087A338.txt,1.0,U,U
6486,492,"['the', 'team', 'concluded', 'the', 'licensee', 'met', 'commitment', 'prior', 'to', 'the', 'period', 'of', 'extended']",132.0,420.0,515.0,ML14087A338.txt,0.0,U,U
6487,493,"['fire', 'suppression', 'sprinkler', 'system', 'surveillance', 'program', 'the', 'fire', 'suppression', 'sprinkler', 'system', 'surveillance', 'program', 'aging', 'management', 'program', 'managed', 'the', 'effects', 'of', 'aging', 'caused', 'by', 'cracking', 'and', 'loss', 'of']",132.0,515.0,740.0,ML14087A338.txt,0.0,U,N
6500,506,"['this', 'program', 'included', 'cast', 'iron', 'or', 'carbon', 'steel', 'fire', 'water']",132.0,2633.0,2699.0,ML14087A338.txt,0.0,U,U
6501,507,"['the', 'team', 'reviewed', 'implementing', 'program', 'license', 'renewal', 'safety', 'analysis', 'and', 'safety', 'evaluation']",132.0,2699.0,2841.0,ML14087A338.txt,1.0,U,U
6505,511,"['the', 'team', 'verified', 'that', 'the', 'licensee', 'used', 'appropriate', 'methods', 'and', 'procedures', 'when', 'performing', 'wall', 'thickness']",134.0,79.0,198.0,ML14087A338.txt,0.0,U,U
6510,516,"['the', 'licensee', 'tracked', 'this', 'corrective', 'action', 'with', 'corrective', 'action']",134.0,963.0,1054.0,ML14087A338.txt,0.0,U,U
6514,520,"['the', 'components', 'included', 'the', 'halon', 'discharge', 'discharge', 'tube', 'assembly', 'and', 'and', 'pilot', 'header', 'flexible', 'tubing', 'and']",134.0,1639.0,1785.0,ML14087A338.txt,0.0,U,U
6515,521,"['the', 'team', 'reviewed', 'implementing', 'program', 'license', 'renewal', 'safety', 'analysis', 'system', 'health', 'and', 'safety', 'evaluation']",134.0,1785.0,1950.0,ML14087A338.txt,1.0,U,U
6516,522,"['the', 'team', 'interviewed', 'the', 'program', 'reviewed', 'inspection', 'results', 'and', 'reviewed', 'corrective', 'action']",134.0,1950.0,2059.0,ML14087A338.txt,0.0,U,U
6517,523,"['the', 'team', 'reviewed', 'surveillance', 'results', 'performed', 'to', 'meet', 'procedure', 'control', 'room', 'and']",134.0,2059.0,2182.0,ML14087A338.txt,0.0,U,U
6518,524,"['control', 'room', 'halon', 'fire', 'system', 'revision']",134.0,2182.0,2238.0,ML14087A338.txt,0.0,U,U
6521,527,"['in', 'the', 'team', 'determined', 'that', 'the', 'gall', 'section', 'endorsed', 'nfpa', 'fire', 'extinguishing', 'systems', 'halon']",134.0,2540.0,2709.0,ML14087A338.txt,1.0,U,U
6527,533,[],136.0,130.0,132.0,ML14087A338.txt,0.0,U,U
